MIDAS,Lake,Town,Station,Date,Depth,Type,Color_Method,Parameter,Value,Method,Units
5780,Long Lake,"Bridgton, Harrison, Naples",2,2001-07-09T00:00:00Z,10,C,H,Alkalinity,7,B,mg/l
5780,Long Lake,"Bridgton, Harrison, Naples",3,2001-07-09T00:00:00Z,9,C,H,Color,15,T,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",3,2001-07-09T00:00:00Z,9,C,H,pH,7.2,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",3,2001-07-09T00:00:00Z,9,C,H,Color,20,A,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",3,2001-07-09T00:00:00Z,9,C,H,Conductivity,57,L,uS
5780,Long Lake,"Bridgton, Harrison, Naples",3,2001-07-09T00:00:00Z,9,C,H,Alkalinity,7.5,B,mg/l
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2001-07-09T00:00:00Z,6.5,C,H,pH,7.2,NA,NA
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2001-07-09T00:00:00Z,6.5,C,H,Color,18,A,SPU
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2001-07-09T00:00:00Z,6.5,C,H,Conductivity,58,L,uS
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2001-07-09T00:00:00Z,6.5,C,H,Alkalinity,9,B,mg/l
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2001-07-09T00:00:00Z,6.5,C,H,Color,18,T,SPU
3454,Highland Lake,Bridgton,1,2001-07-10T00:00:00Z,8,C,H,pH,7,NA,NA
3454,Highland Lake,Bridgton,1,2001-07-10T00:00:00Z,8,C,H,Color,20,A,SPU
3454,Highland Lake,Bridgton,1,2001-07-10T00:00:00Z,8,C,H,Conductivity,49,L,uS
3454,Highland Lake,Bridgton,1,2001-07-10T00:00:00Z,8,C,H,Alkalinity,8.5,B,mg/l
3454,Highland Lake,Bridgton,1,2001-07-10T00:00:00Z,8,C,H,Color,21,T,SPU
3396,Adams Pond,Bridgton,1,2001-07-11T00:00:00Z,6,C,H,Color,9,T,SPU
3396,Adams Pond,Bridgton,1,2001-07-11T00:00:00Z,6,C,H,pH,6.8,NA,NA
3396,Adams Pond,Bridgton,1,2001-07-11T00:00:00Z,6,C,H,Color,12,A,SPU
3396,Adams Pond,Bridgton,1,2001-07-11T00:00:00Z,6,C,H,Conductivity,45,L,uS
3396,Adams Pond,Bridgton,1,2001-07-11T00:00:00Z,6,C,H,Alkalinity,11,B,mg/l
3414,Papoose Pond,Waterford,1,2001-07-11T00:00:00Z,3,C,H,pH,7.1,NA,NA
3414,Papoose Pond,Waterford,1,2001-07-11T00:00:00Z,3,C,H,Color,40,A,SPU
3414,Papoose Pond,Waterford,1,2001-07-11T00:00:00Z,3,C,H,Conductivity,43,L,uS
3414,Papoose Pond,Waterford,1,2001-07-11T00:00:00Z,3,C,H,Alkalinity,8.5,B,mg/l
3414,Papoose Pond,Waterford,1,2001-07-11T00:00:00Z,3,C,H,Color,30,T,SPU
3456,Woods Pond,Bridgton,1,2001-07-12T00:00:00Z,6,C,H,pH,7.8,NA,NA
3456,Woods Pond,Bridgton,1,2001-07-12T00:00:00Z,6,C,H,Color,35,A,SPU
3456,Woods Pond,Bridgton,1,2001-07-12T00:00:00Z,6,C,H,Conductivity,29,L,uS
3456,Woods Pond,Bridgton,1,2001-07-12T00:00:00Z,6,C,H,Alkalinity,6,B,mg/l
3456,Woods Pond,Bridgton,1,2001-07-12T00:00:00Z,6,C,H,Color,29,T,SPU
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2001-07-15T00:00:00Z,0,C,NA,pH,7,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2001-07-15T00:00:00Z,0,C,NA,Alkalinity,7.8,B,mg/l
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2001-07-15T00:00:00Z,6,C,NA,pH,6.19,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2001-07-15T00:00:00Z,6,C,NA,Alkalinity,8,B,mg/l
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2001-07-15T00:00:00Z,7,C,NA,pH,6.14,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2001-07-15T00:00:00Z,7,C,NA,Alkalinity,7.8,B,mg/l
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2001-07-15T00:00:00Z,10,C,NA,pH,6.08,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2001-07-15T00:00:00Z,10,C,NA,Alkalinity,7.8,B,mg/l
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2001-07-15T00:00:00Z,15,C,NA,pH,6.06,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2001-07-15T00:00:00Z,15,C,NA,Alkalinity,8.2,B,mg/l
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2001-07-15T00:00:00Z,19,C,NA,pH,6.02,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2001-07-15T00:00:00Z,19,C,NA,Alkalinity,9,B,mg/l
3188,Ingalls (Foster's) Pond,Bridgton,1,2001-07-16T00:00:00Z,6,C,H,Color,10,T,SPU
3188,Ingalls (Foster's) Pond,Bridgton,1,2001-07-16T00:00:00Z,6,C,H,pH,7.4,NA,NA
3188,Ingalls (Foster's) Pond,Bridgton,1,2001-07-16T00:00:00Z,6,C,H,Color,24,A,SPU
3188,Ingalls (Foster's) Pond,Bridgton,1,2001-07-16T00:00:00Z,6,C,H,Conductivity,30,L,uS
3188,Ingalls (Foster's) Pond,Bridgton,1,2001-07-16T00:00:00Z,6,C,H,Alkalinity,6,B,mg/l
3234,Stearns Pond,Sweden,1,2001-07-16T00:00:00Z,5,C,H,Color,26,T,SPU
3234,Stearns Pond,Sweden,1,2001-07-16T00:00:00Z,5,C,H,pH,7,NA,NA
3234,Stearns Pond,Sweden,1,2001-07-16T00:00:00Z,5,C,H,Color,30,A,SPU
3234,Stearns Pond,Sweden,1,2001-07-16T00:00:00Z,5,C,H,Conductivity,63,L,uS
3234,Stearns Pond,Sweden,1,2001-07-16T00:00:00Z,5,C,H,Alkalinity,5,B,mg/l
3376,Cold Rain Pond,Naples,1,2001-07-16T00:00:00Z,4,C,H,Color,20,T,SPU
3376,Cold Rain Pond,Naples,1,2001-07-16T00:00:00Z,4,C,H,pH,7.2,NA,NA
3376,Cold Rain Pond,Naples,1,2001-07-16T00:00:00Z,4,C,H,Color,28,A,SPU
3376,Cold Rain Pond,Naples,1,2001-07-16T00:00:00Z,4,C,H,Conductivity,28,L,uS
3376,Cold Rain Pond,Naples,1,2001-07-16T00:00:00Z,4,C,H,Alkalinity,11,B,mg/l
3424,Moose Pond,Waterford,1,2001-07-16T00:00:00Z,6,C,H,pH,7.4,NA,NA
3424,Moose Pond,Waterford,1,2001-07-16T00:00:00Z,6,C,H,Color,8,A,SPU
3424,Moose Pond,Waterford,1,2001-07-16T00:00:00Z,6,C,H,Conductivity,31,L,uS
3424,Moose Pond,Waterford,1,2001-07-16T00:00:00Z,6,C,H,Alkalinity,4,B,mg/l
3424,Moose Pond,Waterford,1,2001-07-16T00:00:00Z,6,C,H,Color,8,T,SPU
3374,Peabody Pond,"Bridgton, Sebago",1,2001-07-17T00:00:00Z,6,C,H,Color,20,T,SPU
3374,Peabody Pond,"Bridgton, Sebago",1,2001-07-17T00:00:00Z,6,C,H,pH,7.1,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2001-07-17T00:00:00Z,6,C,H,Color,22,A,SPU
3374,Peabody Pond,"Bridgton, Sebago",1,2001-07-17T00:00:00Z,6,C,H,Conductivity,29,L,uS
3374,Peabody Pond,"Bridgton, Sebago",1,2001-07-17T00:00:00Z,6,C,H,Alkalinity,10,B,mg/l
3448,Island Pond,"Harrison, Waterford",1,2001-07-18T00:00:00Z,5.5,C,H,Color,21,T,SPU
3448,Island Pond,"Harrison, Waterford",1,2001-07-18T00:00:00Z,5.5,C,H,pH,7.2,NA,NA
3448,Island Pond,"Harrison, Waterford",1,2001-07-18T00:00:00Z,5.5,C,H,Color,25,A,SPU
3448,Island Pond,"Harrison, Waterford",1,2001-07-18T00:00:00Z,5.5,C,H,Conductivity,59,L,uS
3448,Island Pond,"Harrison, Waterford",1,2001-07-18T00:00:00Z,5.5,C,H,Alkalinity,7,B,mg/l
3416,Keoka Lake,Waterford,1,2001-07-19T00:00:00Z,6,C,H,Color,10,T,SPU
3416,Keoka Lake,Waterford,1,2001-07-19T00:00:00Z,6,C,H,pH,7,NA,NA
3416,Keoka Lake,Waterford,1,2001-07-19T00:00:00Z,6,C,H,Color,10,A,SPU
3416,Keoka Lake,Waterford,1,2001-07-19T00:00:00Z,6,C,H,Conductivity,46,L,uS
3416,Keoka Lake,Waterford,1,2001-07-19T00:00:00Z,6,C,H,Alkalinity,8,B,mg/l
3418,Long (McWain) Pond,Waterford,1,2001-07-19T00:00:00Z,6,C,H,pH,6.8,NA,NA
3418,Long (McWain) Pond,Waterford,1,2001-07-19T00:00:00Z,6,C,H,Color,30,A,SPU
3418,Long (McWain) Pond,Waterford,1,2001-07-19T00:00:00Z,6,C,H,Conductivity,32,L,uS
3418,Long (McWain) Pond,Waterford,1,2001-07-19T00:00:00Z,6,C,H,Alkalinity,8,B,mg/l
3418,Long (McWain) Pond,Waterford,1,2001-07-19T00:00:00Z,6,C,H,Color,10,T,SPU
3420,Bear Pond,Waterford,1,2001-07-19T00:00:00Z,5,C,H,Color,24,T,SPU
3420,Bear Pond,Waterford,1,2001-07-19T00:00:00Z,5,C,H,pH,7.2,NA,NA
3420,Bear Pond,Waterford,1,2001-07-19T00:00:00Z,5,C,H,Color,31,A,SPU
3420,Bear Pond,Waterford,1,2001-07-19T00:00:00Z,5,C,H,Conductivity,47,L,uS
3420,Bear Pond,Waterford,1,2001-07-19T00:00:00Z,5,C,H,Alkalinity,11,B,mg/l
3700,Sabbathday Lake,New Gloucester,1,2001-07-20T00:00:00Z,5.5,C,H,pH,6.6,NA,NA
3700,Sabbathday Lake,New Gloucester,1,2001-07-20T00:00:00Z,5.5,C,H,Color,12,NA,SPU
3382,Tricky Pond,Naples,1,2001-07-23T00:00:00Z,6.5,C,H,pH,6.7,NA,NA
3382,Tricky Pond,Naples,1,2001-07-23T00:00:00Z,6.5,C,H,Color,10,A,SPU
3382,Tricky Pond,Naples,1,2001-07-23T00:00:00Z,6.5,C,H,Conductivity,50,L,uS
3382,Tricky Pond,Naples,1,2001-07-23T00:00:00Z,6.5,C,H,Alkalinity,7,B,mg/l
3382,Tricky Pond,Naples,1,2001-07-23T00:00:00Z,6.5,C,H,Color,8,T,SPU
3414,Papoose Pond,Waterford,1,2001-07-23T00:00:00Z,3,C,H,pH,6.9,NA,NA
3414,Papoose Pond,Waterford,1,2001-07-23T00:00:00Z,3,C,H,Color,40,A,SPU
3414,Papoose Pond,Waterford,1,2001-07-23T00:00:00Z,3,C,H,Conductivity,44,L,uS
3414,Papoose Pond,Waterford,1,2001-07-23T00:00:00Z,3,C,H,Alkalinity,7.5,B,mg/l
3414,Papoose Pond,Waterford,1,2001-07-23T00:00:00Z,3,C,H,Color,38,T,SPU
3452,Crystal (Anonymous) Lake,Harrison,1,2001-07-23T00:00:00Z,5,C,H,Color,15,T,SPU
3452,Crystal (Anonymous) Lake,Harrison,1,2001-07-23T00:00:00Z,5,C,H,pH,7.2,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2001-07-23T00:00:00Z,5,C,H,Color,20,A,SPU
3452,Crystal (Anonymous) Lake,Harrison,1,2001-07-23T00:00:00Z,5,C,H,Conductivity,65,L,uS
3396,Adams Pond,Bridgton,1,2001-07-24T00:00:00Z,6,C,H,pH,7.2,NA,NA
3396,Adams Pond,Bridgton,1,2001-07-24T00:00:00Z,6,C,H,Color,15,A,SPU
3396,Adams Pond,Bridgton,1,2001-07-24T00:00:00Z,6,C,H,Conductivity,50,L,uS
3396,Adams Pond,Bridgton,1,2001-07-24T00:00:00Z,6,C,H,Alkalinity,10,B,mg/l
3454,Highland Lake,Bridgton,1,2001-07-24T00:00:00Z,6,C,H,pH,6.9,NA,NA
