MIDAS,Lake,Town,Station,Year,Min_Sec,Min_Sec_Bottom,Mean_Sec,Mean_Sec_Bottom,Max_Sec,Max_Sec_Bottom,Num_Months_Secchi,Min_Col,Mean_Col,Max_Col,Min_Chla,Mean_Chla,Max_Chla,Ph,Alkalinity,Conductivity,Tphos_Ec,Tphos_Sg,Tphos_Bg,Tphos_Pg,Tsi_Sec,Tsi_Chl,Tsi_Tpec,Tsi_Tppg
3714,Little Sebago Lake,"Gray, Windham",2,1975,5.9,NA,6.7,NA,7.5,NA,1,NA,NA,NA,NA,NA,NA,6.22,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1978,5.8,NA,6.6,NA,8.8,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1979,5.5,NA,6,NA,6.5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1980,5,NA,6.2,NA,7,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1981,5.5,NA,6.4,NA,7,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1982,4,NA,5.5,NA,6.8,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1983,4,NA,5.5,NA,6.5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1984,4,NA,4.9,NA,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1985,5.5,NA,5.9,NA,6.5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1986,3.8,NA,5.3,*,6.5,*,5,NA,NA,NA,2.1,2.1,2.1,6.9,10,NA,NA,3,7,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1987,3.5,NA,4.8,*,5.5,*,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1988,5,NA,5.8,NA,7,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1989,3,NA,5,NA,6,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1990,3.5,NA,5.2,NA,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1991,6.6,NA,7.2,NA,7.9,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,30,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1992,4.8,NA,4.9,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1993,5.9,NA,6.8,NA,7.1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1994,5.8,NA,6.4,NA,6.8,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1995,5.9,NA,6.6,NA,7.6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1996,3.9,NA,5.6,NA,6.6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1997,5.5,NA,5.9,NA,6.3,NA,1,NA,NA,NA,2.4,2.4,2.4,7.13,8,44,5,NA,9,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1998,4.8,NA,5.9,NA,6.6,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,2002,7.1,NA,7.2,NA,7.2,NA,1,6,6,6,2.8,2.8,2.8,NA,11,56,3,NA,7,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975,6.8,NA,6.8,NA,6.8,NA,1,NA,NA,NA,NA,NA,NA,5.65,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1977,6.6,NA,6.6,NA,6.6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1978,4.8,NA,6.1,NA,7.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1979,5.5,NA,6.1,NA,6.7,NA,2,NA,NA,NA,NA,NA,NA,6.8,12,32,10,NA,7,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1980,6,NA,6.8,NA,7.5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1981,6.5,NA,7.4,NA,8,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1982,4,NA,5,NA,6,NA,5,NA,NA,NA,5.4,5.4,5.4,6.6,NA,43,NA,NA,NA,NA,48,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1986,7,NA,7,NA,7,NA,1,NA,NA,NA,2.7,2.7,2.7,6.9,9,30,NA,6,7,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1987,7.8,NA,7.8,NA,7.8,NA,1,NA,NA,NA,NA,NA,NA,7.1,10,40,8,NA,19,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1989,5.8,NA,8.2,NA,9.8,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1991,5.9,NA,6.8,NA,7.7,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,11,NA,33,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1992,5.5,NA,6.9,NA,7.7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1993,5.2,NA,6.5,NA,7.2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1994,5.8,NA,6.3,NA,6.9,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,37,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1995,6.2,NA,6.7,NA,7.2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1996,5.1,NA,6.1,NA,6.9,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1998,5,NA,5.6,NA,6.3,NA,4,NA,NA,NA,3.7,3.7,3.7,NA,10,43,8,NA,10,NA,NA,NA,NA,NA
